latitude,longitude,elevation,utc_offset_seconds,timezone,timezone_abbreviation
20.56239,78.93146,245.0,19800,Asia/Kolkata,GMT+5:30

time,temperature_2m (°C),relative_humidity_2m (%),rain (mm),wind_direction_10m (°),wind_gusts_10m (km/h),surface_pressure (hPa),precipitation (mm)
2024-03-11T01:00,25.8,51,0.00,8,9.0,985.4,0.00
2024-03-11T02:00,25.0,47,0.00,9,7.9,984.5,0.00
2024-03-11T03:00,24.4,52,0.00,104,6.5,984.3,0.00
2024-03-11T04:00,23.5,61,0.00,115,9.4,984.3,0.00
2024-03-11T05:00,23.3,61,0.00,218,9.7,984.9,0.00
2024-03-11T06:00,24.6,56,0.00,235,14.0,986.4,0.00
2024-03-11T07:00,25.5,52,0.00,243,12.2,987.4,0.00
2024-03-11T08:00,28.2,43,0.00,260,13.7,988.4,0.00
2024-03-11T09:00,30.9,36,0.00,265,15.8,989.0,0.00
2024-03-11T10:00,33.1,34,0.00,279,18.0,988.6,0.00
2024-03-11T11:00,35.0,29,0.00,280,18.0,987.7,0.00
2024-03-11T12:00,36.5,24,0.00,264,21.2,986.7,0.00
2024-03-11T13:00,37.3,19,0.00,259,27.4,985.4,0.00
2024-03-11T14:00,37.3,18,0.00,257,30.6,984.2,0.00
2024-03-11T15:00,37.2,18,0.00,263,30.6,983.5,0.00
2024-03-11T16:00,36.9,18,0.00,247,26.6,983.4,0.00
2024-03-11T17:00,35.9,18,0.00,230,22.7,983.5,0.00
2024-03-11T18:00,33.0,19,0.00,172,14.8,983.6,0.00
2024-03-11T19:00,30.4,24,0.00,183,14.0,984.1,0.00
2024-03-11T20:00,28.8,29,0.00,225,11.5,984.9,0.00
2024-03-11T21:00,28.9,26,0.00,295,15.1,985.6,0.00
2024-03-11T22:00,28.4,27,0.00,336,22.3,985.9,0.00
2024-03-11T23:00,27.9,30,0.00,357,24.1,985.6,0.00
2024-03-12T00:00,27.1,32,0.00,348,22.7,985.2,0.00
2024-03-12T01:00,25.5,37,0.00,356,13.7,984.5,0.00
2024-03-12T02:00,24.3,42,0.00,152,9.7,984.1,0.00
2024-03-12T03:00,23.9,44,0.00,219,7.9,983.8,0.00
2024-03-12T04:00,23.2,45,0.00,288,5.8,983.4,0.00
2024-03-12T05:00,22.6,47,0.00,300,6.5,983.9,0.00
2024-03-12T06:00,23.7,44,0.00,335,14.4,984.8,0.00
2024-03-12T07:00,25.3,42,0.00,343,10.8,986.0,0.00
2024-03-12T08:00,28.7,35,0.00,339,14.0,987.0,0.00
2024-03-12T09:00,32.2,27,0.00,9,16.6,987.5,0.00
2024-03-12T10:00,34.6,23,0.00,36,16.6,987.3,0.00
2024-03-12T11:00,36.4,21,0.00,270,15.5,986.5,0.00
2024-03-12T12:00,37.3,19,0.00,246,17.6,985.6,0.00
2024-03-12T13:00,37.9,18,0.00,247,25.9,984.4,0.00
2024-03-12T14:00,37.7,18,0.00,250,30.2,983.3,0.00
2024-03-12T15:00,37.5,18,0.00,286,29.9,982.6,0.00
2024-03-12T16:00,37.2,18,0.00,320,28.8,982.4,0.00
2024-03-12T17:00,36.1,19,0.00,299,29.9,982.4,0.00
2024-03-12T18:00,34.1,20,0.00,249,19.8,982.1,0.00
2024-03-12T19:00,33.8,20,0.00,270,25.2,982.5,0.00
2024-03-12T20:00,32.0,22,0.00,314,24.1,983.1,0.00
2024-03-12T21:00,30.8,25,0.00,322,23.0,983.6,0.00
2024-03-12T22:00,30.1,27,0.00,334,23.8,983.8,0.00
2024-03-12T23:00,27.6,35,0.00,2,18.0,983.5,0.00
2024-03-13T00:00,27.1,35,0.00,129,10.8,983.3,0.00
2024-03-13T01:00,25.8,37,0.00,153,7.6,982.5,0.00
2024-03-13T02:00,25.4,38,0.00,133,11.9,981.9,0.00
2024-03-13T03:00,25.5,40,0.00,108,9.7,981.5,0.00
2024-03-13T04:00,25.4,41,0.00,309,6.5,981.8,0.00
2024-03-13T05:00,24.2,42,0.00,303,9.7,982.0,0.00
2024-03-13T06:00,25.5,42,0.00,304,15.8,982.8,0.00
2024-03-13T07:00,26.6,41,0.00,314,20.9,984.0,0.00
2024-03-13T08:00,29.2,36,0.00,301,21.2,985.0,0.00
2024-03-13T09:00,32.3,29,0.00,306,28.4,985.7,0.00
2024-03-13T10:00,34.5,23,0.00,316,32.0,985.7,0.00
2024-03-13T11:00,35.8,22,0.00,310,32.8,985.1,0.00
2024-03-13T12:00,36.7,21,0.00,294,32.0,984.0,0.00
2024-03-13T13:00,37.3,20,0.00,279,31.7,982.8,0.00
2024-03-13T14:00,37.4,19,0.00,279,34.2,981.7,0.00
2024-03-13T15:00,37.1,19,0.00,286,34.9,981.2,0.00
2024-03-13T16:00,37.0,17,0.00,278,32.4,980.9,0.00
2024-03-13T17:00,35.7,16,0.00,262,34.2,981.1,0.00
2024-03-13T18:00,35.3,13,0.00,286,40.7,980.8,0.00
2024-03-13T19:00,33.6,12,0.00,291,37.1,981.9,0.00
2024-03-13T20:00,31.9,13,0.00,307,34.9,983.1,0.00
2024-03-13T21:00,30.3,15,0.00,327,33.5,984.1,0.00
2024-03-13T22:00,28.9,16,0.00,333,29.9,984.2,0.00
2024-03-13T23:00,27.7,18,0.00,327,24.5,984.1,0.00
2024-03-14T00:00,26.9,19,0.00,336,18.7,983.6,0.00
2024-03-14T01:00,26.8,19,0.00,337,24.8,982.8,0.00
2024-03-14T02:00,23.8,27,0.00,90,24.1,982.4,0.00
2024-03-14T03:00,24.0,25,0.00,119,22.7,983.0,0.00
2024-03-14T04:00,22.0,32,0.00,98,15.1,982.8,0.00
2024-03-14T05:00,21.6,36,0.00,113,9.7,983.5,0.00
2024-03-14T06:00,23.4,31,0.00,231,4.3,984.8,0.00
2024-03-14T07:00,24.1,33,0.00,232,7.6,986.1,0.00
2024-03-14T08:00,27.8,27,0.00,254,11.2,987.1,0.00
2024-03-14T09:00,30.9,20,0.00,326,13.0,987.8,0.00
2024-03-14T10:00,32.9,18,0.00,360,20.2,987.4,0.00
2024-03-14T11:00,34.5,16,0.00,357,23.0,986.7,0.00
2024-03-14T12:00,35.6,15,0.00,328,22.7,985.5,0.00
2024-03-14T13:00,36.3,14,0.00,279,22.0,984.4,0.00
2024-03-14T14:00,36.4,14,0.00,270,28.1,983.4,0.00
2024-03-14T15:00,36.1,15,0.00,278,28.4,982.5,0.00
2024-03-14T16:00,35.9,15,0.00,292,24.5,982.2,0.00
2024-03-14T17:00,34.8,16,0.00,315,15.5,982.2,0.00
2024-03-14T18:00,33.0,16,0.00,266,27.4,982.1,0.00
2024-03-14T19:00,31.7,17,0.00,278,24.5,982.4,0.00
2024-03-14T20:00,29.2,20,0.00,287,17.6,982.9,0.00
2024-03-14T21:00,29.1,21,0.00,293,25.2,983.6,0.00
2024-03-14T22:00,28.5,22,0.00,318,24.8,983.6,0.00
2024-03-14T23:00,27.7,22,0.00,343,25.6,983.2,0.00
2024-03-15T00:00,26.7,24,0.00,353,27.0,982.6,0.00
2024-03-15T01:00,25.8,26,0.00,352,25.6,982.2,0.00
2024-03-15T02:00,24.4,29,0.00,163,18.0,982.5,0.00
2024-03-15T03:00,22.7,34,0.00,10,15.8,981.9,0.00
2024-03-15T04:00,23.7,33,0.00,48,9.0,982.0,0.00
2024-03-15T05:00,21.5,40,0.00,12,8.6,982.2,0.00
2024-03-15T06:00,21.4,46,0.00,346,9.0,983.5,0.00
2024-03-15T07:00,24.6,36,0.00,313,15.5,984.7,0.00
2024-03-15T08:00,28.0,27,0.00,331,18.0,985.8,0.00
2024-03-15T09:00,30.8,23,0.00,355,23.0,986.3,0.00
2024-03-15T10:00,33.1,21,0.00,19,23.8,986.2,0.00
2024-03-15T11:00,35.0,18,0.00,45,27.0,985.3,0.00
2024-03-15T12:00,36.1,16,0.00,51,27.0,984.0,0.00
2024-03-15T13:00,36.8,16,0.00,77,22.7,983.0,0.00
2024-03-15T14:00,37.1,16,0.00,180,16.9,981.8,0.00
2024-03-15T15:00,37.0,16,0.00,221,19.8,981.0,0.00
2024-03-15T16:00,36.5,16,0.00,236,19.8,981.0,0.00
2024-03-15T17:00,35.2,37,0.00,333,16.6,981.1,0.00
2024-03-15T18:00,33.7,18,0.00,344,22.7,980.7,0.00
2024-03-15T19:00,32.2,20,0.00,323,24.8,981.3,0.00
2024-03-15T20:00,31.2,22,0.00,319,23.8,982.1,0.00
2024-03-15T21:00,29.3,25,0.00,347,22.7,982.8,0.00
2024-03-15T22:00,30.5,23,0.00,352,12.2,983.8,0.00
2024-03-15T23:00,27.4,29,0.00,138,7.6,983.9,0.00
2024-03-16T00:00,27.9,29,0.00,262,11.9,983.8,0.00
2024-03-16T01:00,24.7,36,0.00,13,9.0,983.2,0.00
2024-03-16T02:00,27.1,28,0.00,357,20.9,982.8,0.00
2024-03-16T03:00,26.4,28,0.00,356,22.3,982.5,0.00
2024-03-16T04:00,25.3,32,0.00,47,16.6,982.5,0.00
2024-03-16T05:00,25.0,34,0.00,42,15.5,982.8,0.00
2024-03-16T06:00,25.3,39,0.00,77,16.9,983.6,0.00
2024-03-16T07:00,26.7,49,0.00,84,14.4,984.6,0.00
2024-03-16T08:00,29.2,55,0.00,122,17.3,985.5,0.00
2024-03-16T09:00,31.9,49,0.00,145,20.5,986.0,0.00
2024-03-16T10:00,33.9,43,0.00,158,22.7,985.8,0.00
2024-03-16T11:00,35.4,35,0.00,149,25.2,984.9,0.00
2024-03-16T12:00,36.5,28,0.00,160,24.8,983.9,0.00
2024-03-16T13:00,37.0,26,0.00,180,20.9,983.1,0.00
2024-03-16T14:00,34.8,29,0.00,296,25.2,982.3,0.00
2024-03-16T15:00,36.1,24,0.00,335,26.6,981.3,0.00
2024-03-16T16:00,33.7,34,0.00,331,40.3,981.4,0.00
2024-03-16T17:00,32.9,35,0.00,339,40.3,982.1,0.00
2024-03-16T18:00,31.6,36,0.00,60,20.2,981.9,0.00
2024-03-16T19:00,31.0,40,0.00,62,16.6,982.2,0.00
2024-03-16T20:00,29.7,45,0.00,95,16.6,982.9,0.00
2024-03-16T21:00,28.9,47,0.00,124,18.4,983.9,0.00
2024-03-16T22:00,28.4,47,0.00,81,15.5,984.7,0.00
2024-03-16T23:00,28.3,49,0.00,104,17.6,984.0,0.00
2024-03-17T00:00,27.1,52,0.00,28,17.6,983.9,0.00
2024-03-17T01:00,26.4,52,0.00,53,27.0,983.4,0.00
2024-03-17T02:00,26.2,53,0.00,68,28.8,982.9,0.00
2024-03-17T03:00,25.5,56,0.00,66,21.6,982.5,0.00
2024-03-17T04:00,25.3,59,0.00,95,21.2,982.7,0.00
2024-03-17T05:00,24.9,61,0.00,105,20.2,983.6,0.00
2024-03-17T06:00,24.8,68,0.00,85,17.6,985.0,0.00
2024-03-17T07:00,26.0,63,0.00,68,16.9,986.0,0.00
2024-03-17T08:00,28.0,58,0.00,66,20.2,987.1,0.00
2024-03-17T09:00,30.2,56,0.00,107,21.2,987.3,0.00
2024-03-17T10:00,29.3,58,1.10,164,38.5,987.5,1.10
2024-03-17T11:00,30.9,53,0.00,150,39.6,986.3,0.00
2024-03-17T12:00,33.6,43,0.00,150,32.0,984.9,0.00
2024-03-17T13:00,35.1,37,0.00,150,31.3,983.9,0.00
2024-03-17T14:00,35.8,32,0.00,152,27.0,982.7,0.00
2024-03-17T15:00,35.4,33,0.10,137,23.4,981.9,0.10
2024-03-17T16:00,32.8,39,0.00,20,23.0,982.5,0.00
2024-03-17T17:00,24.8,82,14.70,177,32.4,985.0,14.70
2024-03-17T18:00,31.2,40,0.00,260,47.5,983.0,0.00
2024-03-17T19:00,29.6,44,0.00,279,46.8,983.5,0.00
2024-03-17T20:00,28.5,46,0.00,338,23.8,984.1,0.00
2024-03-17T21:00,29.2,44,0.00,48,12.2,984.6,0.00
2024-03-17T22:00,28.3,48,0.00,61,18.4,984.7,0.00
2024-03-17T23:00,27.7,49,0.00,81,18.0,984.1,0.00
2024-03-18T00:00,27.3,50,0.00,85,14.8,984.1,0.00
2024-03-18T01:00,25.2,55,0.00,32,22.0,983.8,0.00
2024-03-18T02:00,22.8,75,0.00,103,34.6,983.0,0.00
2024-03-18T03:00,22.7,81,0.00,94,25.2,982.4,0.00
2024-03-18T04:00,23.5,76,0.00,124,22.0,982.3,0.00
2024-03-18T05:00,23.8,75,0.00,156,14.8,983.0,0.00
2024-03-18T06:00,23.5,78,0.00,39,14.4,984.6,0.00
2024-03-18T07:00,24.6,76,0.00,42,13.0,985.8,0.00
2024-03-18T08:00,26.7,69,0.50,120,20.5,986.4,0.50
2024-03-18T09:00,27.8,69,0.00,107,25.9,986.6,0.00
2024-03-18T10:00,31.1,56,0.00,136,30.2,986.3,0.00
2024-03-18T11:00,32.6,50,0.10,146,28.8,985.6,0.10
2024-03-18T12:00,33.4,46,0.10,161,25.2,984.2,0.10
2024-03-18T13:00,34.5,39,0.00,180,24.8,982.8,0.00
2024-03-18T14:00,35.4,33,0.00,202,22.7,981.4,0.00
2024-03-18T15:00,35.3,30,0.00,241,19.8,980.1,0.00
2024-03-18T16:00,31.9,43,0.00,266,37.8,980.8,0.00
2024-03-18T17:00,29.2,54,0.00,174,37.8,982.1,0.00
2024-03-18T18:00,30.0,42,0.00,141,17.6,981.6,0.00
2024-03-18T19:00,29.5,47,0.00,109,11.5,982.0,0.00
2024-03-18T20:00,28.4,54,0.00,106,14.8,982.7,0.00
2024-03-18T21:00,27.7,59,0.00,127,17.6,983.4,0.00
2024-03-18T22:00,26.5,65,0.10,60,12.6,984.1,0.10
2024-03-18T23:00,26.4,66,0.00,151,19.1,983.7,0.00
2024-03-19T00:00,25.3,71,0.00,90,17.6,983.5,0.00
2024-03-19T01:00,24.6,70,0.00,50,15.1,982.5,0.00
2024-03-19T02:00,24.1,70,0.00,69,15.5,982.1,0.00
2024-03-19T03:00,23.4,74,0.00,94,17.6,982.1,0.00
2024-03-19T04:00,22.6,80,0.00,81,19.8,981.9,0.00
2024-03-19T05:00,22.2,81,0.00,62,16.9,982.7,0.00
2024-03-19T06:00,22.1,85,0.00,85,24.1,984.0,0.00
2024-03-19T07:00,23.8,79,0.00,82,16.2,983.8,0.00
2024-03-19T08:00,27.0,65,0.00,40,16.6,985.3,0.00
2024-03-19T09:00,28.7,59,0.00,47,28.1,986.0,0.00
2024-03-19T10:00,30.2,53,0.00,60,29.2,986.1,0.00
2024-03-19T11:00,31.2,49,0.00,63,28.4,985.2,0.00
2024-03-19T12:00,31.8,48,0.10,27,30.2,984.2,0.10
2024-03-19T13:00,26.6,66,6.50,76,40.7,983.5,6.50
2024-03-19T14:00,28.8,58,0.00,45,27.0,982.1,0.00
2024-03-19T15:00,30.7,51,0.00,198,18.7,981.8,0.00
2024-03-19T16:00,27.1,63,2.40,19,24.1,982.4,2.40
2024-03-19T17:00,27.6,60,0.00,322,23.0,982.4,0.00
2024-03-19T18:00,27.4,59,0.00,23,21.2,982.2,0.00
2024-03-19T19:00,26.5,62,0.00,101,13.0,982.6,0.00
2024-03-19T20:00,25.4,66,0.00,74,12.6,983.2,0.00
2024-03-19T21:00,23.6,75,0.00,103,11.9,984.1,0.00
2024-03-19T22:00,24.4,71,0.00,100,18.4,985.0,0.00
2024-03-19T23:00,23.4,75,0.00,160,18.0,984.7,0.00
2024-03-20T00:00,23.3,77,0.00,56,8.6,984.8,0.00
2024-03-20T01:00,21.2,88,0.00,21,5.0,983.9,0.00
2024-03-20T02:00,20.9,90,0.00,22,10.8,983.3,0.00
2024-03-20T03:00,20.5,92,0.00,23,13.7,983.1,0.00
2024-03-20T04:00,20.2,93,0.00,21,16.6,983.3,0.00
2024-03-20T05:00,19.8,95,0.00,17,15.8,984.0,0.00
2024-03-20T06:00,19.5,90,0.00,47,9.0,985.7,0.00
2024-03-20T07:00,20.9,85,0.00,94,14.0,986.9,0.00
2024-03-20T08:00,23.1,77,0.00,133,16.6,987.7,0.00
2024-03-20T09:00,25.6,66,0.00,156,16.9,987.8,0.00
2024-03-20T10:00,28.3,54,0.00,162,20.5,987.6,0.00
2024-03-20T11:00,30.4,43,0.00,186,21.6,986.8,0.00
2024-03-20T12:00,32.2,30,0.00,225,22.7,985.7,0.00
2024-03-20T13:00,30.4,28,0.00,324,46.4,985.7,0.00
2024-03-20T14:00,30.9,25,0.00,24,48.2,984.3,0.00
2024-03-20T15:00,31.0,25,0.00,36,30.6,983.5,0.00
2024-03-20T16:00,31.1,23,0.00,66,23.4,983.0,0.00
2024-03-20T17:00,29.9,30,0.00,76,12.6,983.0,0.00
2024-03-20T18:00,26.5,37,0.00,103,11.9,982.3,0.00
2024-03-20T19:00,26.0,34,0.00,132,14.0,982.9,0.00
2024-03-20T20:00,25.7,33,0.00,108,15.1,983.5,0.00
2024-03-20T21:00,23.7,41,0.00,111,13.0,984.3,0.00
2024-03-20T22:00,22.4,45,0.00,28,10.1,985.3,0.00
2024-03-20T23:00,21.9,50,0.00,125,18.0,985.4,0.00
2024-03-21T00:00,22.3,46,0.00,118,21.2,984.8,0.00
2024-03-21T01:00,22.4,43,0.00,127,23.8,984.0,0.00
2024-03-21T02:00,21.9,44,0.00,134,21.6,983.3,0.00
2024-03-21T03:00,21.3,50,0.00,136,17.3,982.9,0.00
2024-03-21T04:00,20.9,58,0.00,142,18.0,982.7,0.00
2024-03-21T05:00,20.6,67,0.00,151,20.2,983.0,0.00
2024-03-21T06:00,19.9,69,0.00,140,14.0,984.2,0.00
2024-03-21T07:00,21.9,60,0.00,20,10.1,985.8,0.00
2024-03-21T08:00,24.3,53,0.00,90,14.0,986.5,0.00
2024-03-21T09:00,27.0,48,0.00,158,13.7,986.7,0.00
2024-03-21T10:00,29.2,44,0.00,189,18.0,986.2,0.00
2024-03-21T11:00,31.3,37,0.00,207,20.9,985.4,0.00
2024-03-21T12:00,32.8,31,0.00,225,21.6,984.2,0.00
2024-03-21T13:00,33.9,25,0.00,249,21.6,983.0,0.00
2024-03-21T14:00,34.6,22,0.00,265,22.3,981.8,0.00
2024-03-21T15:00,34.6,21,0.00,265,22.3,981.0,0.00
2024-03-21T16:00,34.3,20,0.00,273,20.9,980.8,0.00
2024-03-21T17:00,32.9,28,0.00,297,16.6,980.9,0.00
2024-03-21T18:00,29.4,33,0.00,207,11.9,980.5,0.00
2024-03-21T19:00,27.7,37,0.00,216,10.1,981.1,0.00
2024-03-21T20:00,30.5,28,0.00,276,10.1,982.0,0.00
2024-03-21T21:00,29.1,31,0.00,302,4.3,982.4,0.00
2024-03-21T22:00,25.5,40,0.00,270,8.3,982.2,0.00
2024-03-21T23:00,25.2,39,0.00,326,14.4,981.9,0.00
2024-03-22T00:00,23.1,48,0.00,340,17.3,981.4,0.00
2024-03-22T01:00,22.3,50,0.00,102,10.8,981.3,0.00
2024-03-22T02:00,21.3,56,0.00,39,9.7,980.5,0.00
2024-03-22T03:00,21.9,52,0.00,11,12.6,980.4,0.00
2024-03-22T04:00,21.9,50,0.00,13,16.2,980.4,0.00
2024-03-22T05:00,21.4,48,0.00,25,19.8,980.9,0.00
2024-03-22T06:00,20.8,64,0.00,270,13.7,980.9,0.00
2024-03-22T07:00,23.1,55,0.00,63,8.3,982.5,0.00
2024-03-22T08:00,26.4,45,0.00,98,16.6,984.1,0.00
2024-03-22T09:00,29.4,35,0.00,56,15.8,984.5,0.00
2024-03-22T10:00,31.9,29,0.00,209,15.8,984.2,0.00
2024-03-22T11:00,34.1,26,0.00,214,20.5,983.2,0.00
2024-03-22T12:00,35.7,21,0.00,238,21.2,981.7,0.00
2024-03-22T13:00,36.9,16,0.00,275,23.8,980.8,0.00
2024-03-22T14:00,37.2,14,0.00,296,28.8,979.7,0.00
2024-03-22T15:00,36.8,15,0.00,296,29.2,978.9,0.00
2024-03-22T16:00,36.4,16,0.00,278,25.2,978.6,0.00
2024-03-22T17:00,34.9,19,0.00,278,21.6,978.7,0.00
2024-03-22T18:00,33.0,15,0.00,280,24.5,977.8,0.00
2024-03-22T19:00,31.9,17,0.00,4,13.3,978.4,0.00
2024-03-22T20:00,31.8,17,0.00,21,7.2,979.3,0.00
2024-03-22T21:00,25.8,30,0.00,27,10.8,979.8,0.00
2024-03-22T22:00,24.6,35,0.00,360,10.4,980.3,0.00
2024-03-22T23:00,24.3,38,0.00,16,15.1,980.4,0.00
2024-03-23T00:00,24.2,36,0.00,38,16.9,980.2,0.00
2024-03-23T01:00,23.3,39,0.00,48,17.6,979.8,0.00
2024-03-23T02:00,22.8,43,0.00,41,16.9,979.1,0.00
2024-03-23T03:00,22.1,46,0.00,29,16.9,978.8,0.00
2024-03-23T04:00,21.6,49,0.00,103,11.2,979.3,0.00
2024-03-23T05:00,20.5,54,0.00,93,10.4,979.6,0.00
2024-03-23T06:00,20.6,63,0.00,93,11.5,980.3,0.00
2024-03-23T07:00,23.7,50,0.00,39,11.9,981.7,0.00
2024-03-23T08:00,26.9,42,0.00,360,18.4,983.5,0.00
2024-03-23T09:00,29.6,36,0.00,351,20.2,983.8,0.00
2024-03-23T10:00,32.2,33,0.00,180,15.1,983.5,0.00
2024-03-23T11:00,34.7,28,0.00,194,18.0,983.0,0.00
2024-03-23T12:00,36.6,22,0.00,214,19.4,981.6,0.00
2024-03-23T13:00,37.8,16,0.00,215,19.4,980.4,0.00
2024-03-23T14:00,38.4,15,0.00,219,18.0,979.3,0.00
2024-03-23T15:00,38.6,14,0.00,221,20.2,978.6,0.00
2024-03-23T16:00,38.1,14,0.00,243,28.8,978.4,0.00
2024-03-23T17:00,36.4,16,0.00,263,32.4,978.7,0.00
2024-03-23T18:00,32.5,21,0.00,205,14.0,978.5,0.00
2024-03-23T19:00,31.1,21,0.00,217,15.8,979.2,0.00
2024-03-23T20:00,28.7,25,0.00,256,12.6,979.8,0.00
2024-03-23T21:00,28.2,25,0.00,259,13.0,980.6,0.00
2024-03-23T22:00,27.9,26,0.00,328,19.8,981.4,0.00
2024-03-23T23:00,28.4,22,0.00,330,24.8,981.3,0.00
2024-03-24T00:00,28.6,21,0.00,347,27.0,980.9,0.00
2024-03-24T01:00,24.4,32,0.00,49,21.2,980.3,0.00
2024-03-24T02:00,23.9,36,0.00,142,11.9,980.2,0.00
2024-03-24T03:00,22.4,41,0.00,189,10.4,979.8,0.00
2024-03-24T04:00,21.8,42,0.00,274,9.7,980.3,0.00
2024-03-24T05:00,22.4,39,0.00,317,14.4,980.7,0.00
2024-03-24T06:00,23.2,44,0.00,63,4.7,981.4,0.00
2024-03-24T07:00,25.0,40,0.00,6,9.0,983.0,0.00
2024-03-24T08:00,29.0,31,0.00,29,14.4,984.4,0.00
2024-03-24T09:00,32.2,26,0.00,135,16.9,985.2,0.00
2024-03-24T10:00,34.4,30,0.00,158,20.2,984.9,0.00
2024-03-24T11:00,36.3,29,0.00,183,23.0,984.3,0.00
2024-03-24T12:00,37.8,22,0.00,205,24.1,983.5,0.00
2024-03-24T13:00,38.3,18,0.00,211,24.1,982.2,0.00
2024-03-24T14:00,38.5,18,0.00,219,20.2,981.3,0.00
2024-03-24T15:00,38.4,17,0.00,228,17.6,981.0,0.00
2024-03-24T16:00,37.7,18,0.00,203,16.2,981.1,0.00
2024-03-24T17:00,36.6,20,0.00,162,14.0,981.2,0.00
2024-03-24T18:00,34.7,22,0.00,234,24.5,981.2,0.00
2024-03-24T19:00,32.4,25,0.00,198,22.0,981.5,0.00
2024-03-24T20:00,32.5,25,0.00,187,14.4,982.1,0.00
2024-03-24T21:00,31.4,27,0.00,164,14.8,982.8,0.00
2024-03-24T22:00,29.2,32,0.00,122,19.1,983.1,0.00
2024-03-24T23:00,27.9,35,0.00,146,19.1,982.7,0.00
2024-03-25T00:00,29.6,30,0.00,333,13.3,983.0,0.00
2024-03-25T01:00,25.9,44,0.00,329,9.0,982.4,0.00
2024-03-25T02:00,24.4,50,0.00,312,7.9,981.9,0.00
2024-03-25T03:00,25.5,46,0.00,297,10.1,981.2,0.00
2024-03-25T04:00,23.8,50,0.00,164,8.6,980.9,0.00
2024-03-25T05:00,24.2,48,0.00,147,13.7,982.0,0.00
2024-03-25T06:00,26.5,50,0.00,205,25.2,983.2,0.00
2024-03-25T07:00,28.3,48,0.00,214,24.5,984.3,0.00
2024-03-25T08:00,31.0,41,0.00,282,22.7,986.0,0.00
2024-03-25T09:00,33.1,35,0.00,272,24.1,986.2,0.00
2024-03-25T10:00,34.8,32,0.00,263,24.8,985.9,0.00
2024-03-25T11:00,36.0,31,0.00,243,26.3,984.9,0.00
2024-03-25T12:00,37.4,27,0.00,244,29.2,983.7,0.00
2024-03-25T13:00,38.3,22,0.00,252,29.5,982.4,0.00
2024-03-25T14:00,38.5,19,0.00,253,29.5,981.3,0.00
2024-03-25T15:00,38.4,17,0.00,267,29.2,980.5,0.00
2024-03-25T16:00,38.2,17,0.00,270,27.0,980.3,0.00
2024-03-25T17:00,37.1,18,0.00,261,22.3,980.5,0.00
2024-03-25T18:00,33.0,28,0.00,187,9.7,980.6,0.00
2024-03-25T19:00,32.7,29,0.00,178,20.2,981.0,0.00
2024-03-25T20:00,31.7,32,0.00,161,21.2,981.5,0.00
2024-03-25T21:00,30.9,34,0.00,245,20.2,982.7,0.00
2024-03-25T22:00,31.5,25,0.00,324,29.5,983.7,0.00
2024-03-25T23:00,31.1,25,0.00,297,22.0,983.3,0.00
2024-03-26T00:00,30.0,26,0.00,332,22.3,982.8,0.00
2024-03-26T01:00,28.1,31,0.00,11,16.6,981.8,0.00
2024-03-26T02:00,26.2,36,0.00,335,14.0,981.6,0.00
2024-03-26T03:00,26.3,36,0.00,291,10.4,981.3,0.00
2024-03-26T04:00,26.2,36,0.00,81,5.8,981.6,0.00
2024-03-26T05:00,23.3,48,0.00,118,7.6,982.0,0.00
2024-03-26T06:00,23.7,57,0.00,352,5.8,983.1,0.00
2024-03-26T07:00,26.2,50,0.00,353,13.0,984.2,0.00
2024-03-26T08:00,29.4,39,0.00,21,13.3,985.2,0.00
2024-03-26T09:00,32.6,33,0.00,139,14.8,985.7,0.00
2024-03-26T10:00,35.2,28,0.00,183,22.3,985.4,0.00
2024-03-26T11:00,37.3,24,0.00,219,22.7,984.9,0.00
2024-03-26T12:00,38.7,19,0.00,247,23.0,983.8,0.00
2024-03-26T13:00,39.2,17,0.00,247,22.7,982.6,0.00
2024-03-26T14:00,39.6,16,0.00,252,23.8,981.4,0.00
2024-03-26T15:00,39.5,16,0.00,257,28.1,981.0,0.00
2024-03-26T16:00,38.6,16,0.00,251,28.4,981.0,0.00
2024-03-26T17:00,37.5,38,0.00,248,20.2,981.0,0.00
2024-03-26T18:00,35.6,21,0.00,162,16.6,981.1,0.00
2024-03-26T19:00,32.4,26,0.00,74,9.7,981.8,0.00
2024-03-26T20:00,31.2,31,0.00,103,9.7,982.8,0.00
2024-03-26T21:00,32.8,26,0.00,139,15.1,983.4,0.00
2024-03-26T22:00,31.1,30,0.00,30,12.6,984.1,0.00
2024-03-26T23:00,30.0,33,0.00,349,10.1,984.3,0.00
2024-03-27T00:00,27.8,40,0.00,333,5.0,983.8,0.00
2024-03-27T01:00,27.7,39,0.00,50,14.4,983.5,0.00
2024-03-27T02:00,27.5,38,0.00,88,19.4,983.1,0.00
2024-03-27T03:00,26.9,38,0.00,97,19.1,983.3,0.00
2024-03-27T04:00,26.3,40,0.00,112,15.8,983.6,0.00
2024-03-27T05:00,25.6,43,0.00,113,16.6,984.3,0.00
2024-03-27T06:00,26.5,46,0.00,132,14.8,985.6,0.00
2024-03-27T07:00,28.3,45,0.00,130,17.3,986.9,0.00
2024-03-27T08:00,30.7,42,0.00,146,20.2,988.0,0.00
2024-03-27T09:00,32.8,36,0.00,175,22.0,988.5,0.00
2024-03-27T10:00,34.5,32,0.00,191,22.7,988.4,0.00
2024-03-27T11:00,36.1,29,0.00,186,23.0,987.5,0.00
